url_path,views_total,views_unique
/timmalich/edukiz,19,15
/timmalich/edukiz/deployments/github-pages,3,1
/timmalich/edukiz/deployments,2,1
/timmalich/edukiz/upload/main,2,1
/timmalich/edukiz/actions/runs/14865208554/job/41740208414,1,1
