url_path,views_total,views_unique
/timmalich/edukiz,25,18
/timmalich/edukiz/deployments/github-pages,3,1
/timmalich/edukiz/deployments,2,1
/timmalich/edukiz/upload/main,2,1
/timmalich/edukiz/actions/runs/14865208554/job/41740208414,1,1
/timmalich/edukiz/issues,1,1
/timmalich/edukiz/issues/16,1,1
/timmalich/edukiz/stargazers,1,1
/timmalich/edukiz/tree/main/.github/workflows,1,1
/timmalich/edukiz/tree/main/original_svg_images_which_are_to_huge,1,1
