url_path,views_total,views_unique
/timmalich/edukiz,63,34
/timmalich/edukiz/commits/main,7,2
/timmalich/edukiz/tree/main/src,4,4
/timmalich/edukiz/issues,4,3
/timmalich/edukiz/tree/main/scripts,3,3
/timmalich/edukiz/branches,3,1
/timmalich/edukiz/fork,2,2
/timmalich/edukiz/commit/67a0d18d2d85fcf822f55418ea816e70bdebd571,2,1
/timmalich/edukiz/tree/main/public,2,1
/timmalich/edukiz/actions,1,1
