url_path,views_total,views_unique
/timmalich/edukiz,20,15
/timmalich/edukiz/blob/main/index.html,1,1
/timmalich/edukiz/blob/main/public/img/boy_bored.png,1,1
/timmalich/edukiz/blob/main/public/img/dragon6.svg,1,1
/timmalich/edukiz/tree/main/public,1,1
/timmalich/edukiz/tree/main/public/img,1,1
